Date,uk-politics-policy_Titles,uk-politics-policy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-03-14T19:50:10.595Z,Pressure on Rishi Sunak as experts warn of misery at the pumps,Experts say fuel costs will continue to rise as Tory MPs urge the UK chancellor to cut fuel duty,Negative,0.9999817609786988,Positive,0.9123595952987672
2022-03-14T19:45:42.084Z,Labour calls for reform of electoral system to be ditched ,Opposition cite plans to make it easier for expatriates to donate to political parties,Neutral,0.9989778995513916,Neutral,0.9975512623786926
2022-03-14T19:18:18.590Z,"Covid care home policy a ‘devastating failure’, High Court told",Families and lawyers attack government decision to transfer elderly and disabled from hospital,Negative,0.9952961802482604,Neutral,0.978484570980072
2022-03-14T19:05:34.034Z,UK to scrap remaining Covid travel restrictions,Transport minister announces end to coronavirus border measures from Friday,Negative,0.50869220495224,Neutral,0.9999699592590332
2022-03-14T17:38:21.215Z,Boris Johnson to appeal to Saudi Arabia to increase oil production,Possible Middle East visit by UK prime minister to discuss energy market volatility comes in wake of mass execution ,Positive,0.9977846741676332,Neutral,0.9985968470573424
2022-03-14T14:24:51.211Z,Cornish towns fear losing out from post-Brexit regional funding scheme,Local officials predict UK programme designed to replace EU financing will result in less money for development projects,Negative,0.9999855756759644,Negative,0.992314636707306
2022-03-13T20:05:21.622Z,Labour calls for probe into peerage for Russian businessman,Opposition party wants details of advice on Boris Johnson’s nomination of Evgeny Lebedev to House of Lords,Neutral,0.9999933242797852,Neutral,0.9999746084213256
2022-03-13T17:10:07.947Z,Grants for UK-Russian research projects suspended,British government funding agency pauses payments following invasion of Ukraine,Negative,0.9937728047370912,Negative,0.9971064925193788
2022-03-13T14:38:56.871Z,Britons to be paid £350 a month to house Ukrainian refugees ,New visa scheme for those fleeing the war comes after criticism of UK’s initial response,Neutral,0.9999873638153076,Negative,0.9930387139320374
none,none,none,0,0.0,0,0.0
2022-03-13T12:08:52.044Z,UK plans to overhaul human rights laws come under fire,"Lawyers, campaigners and charities say government proposals will make the state less accountable",Neutral,0.7974483370780945,Neutral,0.5617566108703613
2022-03-13T05:00:48.089Z,The hyperlocal governments entrusted with reviving the English state,"Whitehall believes England’s 10,000 parish councils could help level up the country. Critics say there is no panacea for the harm done by austerity measures",Neutral,0.9995599389076232,Neutral,0.9863053560256958
2022-03-12T08:52:11.000Z,The war in Ukraine: is the UK doing enough?,"MPs this week applauded Volodymyr Zelensky, Ukraine's president, who urged the UK to do more to help his country, in an historic address to the House of Commons",Negative,0.7481508255004883,Neutral,0.9996894598007202
2022-03-11T20:30:56.968Z,UK public urged to open homes to Ukrainian refugees   ,Concerns raised over scale and funding of new community scheme ahead of minister’s announcement,Neutral,0.9995323419570924,Negative,0.9912426471710204
none,none,none,0,0.0,0,0.0
2022-03-11T18:59:47.926Z,UK households face £38bn hit from rising energy bills,Increased cost of heating and lighting equivalent to extra 6p on basic rate of income tax,Negative,0.99993634223938,Neutral,0.9993873834609984
2022-03-11T17:07:05.777Z,UK to loosen Chelsea restrictions amid Abramovich sanctions crisis,Government to increase caps on club spending like travel costs to allow matches to continue,Negative,0.9715030193328856,Neutral,0.7861102223396301
none,none,none,0,0.0,0,0.0
2022-03-11T16:22:31.200Z,"While Putin plotted, Nato slumbered— we must never again drop our guard ",UK foreign secretary: allies should raise defence spending to meet biggest shift in security threat since 9/11,Neutral,0.5028693675994873,Positive,0.8748660087585449
2022-03-11T16:06:52.990Z,Dozens of US legislators back resolution against N Ireland amnesty,Members of Congress want London to drop plan to scrap prosecutions related to the Troubles,Neutral,0.9980487823486328,Neutral,0.9632368087768556
2022-03-11T12:44:41.683Z,Britain welcomed me kindly but Ukrainians are being betrayed,The UK’s policy towards refugees is either incompetent or plain nasty. This is nothing new,Neutral,0.9998682737350464,Neutral,0.9914230704307556
2022-03-11T12:21:48.972Z,UK to impose sanctions on 386 members of Russian Duma ,Russian parliamentarians who supported independence in breakaway regions to be hit by measures,Negative,0.881172239780426,Negative,0.6218710541725159
2022-03-11T04:00:22.402Z,Fall of the Roman empire: sanctions draw curtain on Abramovich era,Measures over Putin ties bring oligarch’s 20-year relationship with the UK to a close ,Neutral,0.999297261238098,Neutral,0.9931469559669496
none,none,none,0,0.0,0,0.0
2022-03-11T00:01:54.640Z,UK’s troubled new armoured vehicle puts army overhaul at risk,NAO report says forces may have to soldier on with ageing equipment beyond 2025 ,Negative,0.9999980926513672,Neutral,0.99311500787735
2022-03-10T22:00:52.346Z,MPs demand proof education catch-up scheme for England is working,Select committee says company awarded £1.1bn contract needs to ‘shape up or be booted out’,Positive,0.7693997621536255,Neutral,0.999972939491272
2022-03-10T22:00:46.369Z,Lib Dems pave way for pact with Labour to oust Tories,Leader Ed Davey praises Keir Starmer for transforming the largest opposition party,Neutral,0.9988489151000975,Positive,0.8314611911773682
2022-03-10T19:07:43.094Z,Ukrainians fleeing war to UK face visa uncertainty in Calais,Hundreds gravitate to channel port in hope of joining family but sole official British presence has been a desk in a terminal ,Negative,0.9966346621513368,Neutral,0.9999970197677612
2022-03-10T18:08:47.294Z,Evraz shares suspended after UK imposes sanctions on Abramovich,FCA says decision to halt trading in steel company is to ‘protect investors’,Negative,0.9976388216018676,Neutral,0.925836443901062
2022-03-10T17:54:02.565Z,A belated UK crackdown on Putin’s people,Tackling Kremlin money in Londongrad is a long-term campaign ,Negative,0.9198493957519532,Neutral,0.9998760223388672
2022-03-10T17:48:05.734Z,Roman Abramovich hit with sanctions by UK,Sale of Chelsea FC paused after asset freeze and travel ban imposed on oligarch and six other Russian businessmen,Neutral,0.6631038784980774,Neutral,0.9631028175354004
2022-03-10T17:16:06.158Z,Abramovich/sanctions: west must move quicker to block asset sales Premium content,Delays in taking action provide time for individuals to squirrel their assets out of reach,Positive,0.9927294850349426,Negative,0.9999876022338868
2022-03-10T17:01:21.681Z,Finding the sweet spot in Northern Ireland Premium content,New data show UK exports lagging other advanced economies,Neutral,0.9952566027641296,Negative,0.8828423023223877
2022-03-10T13:48:00.275Z,"More foster care should be state run, says UK competition regulator","Taxpayers pay price of ‘dysfunctional’ market in care provision and children’s homes, says CMA",Neutral,0.9994874000549316,Neutral,0.9999560117721558
2022-03-10T13:39:53.287Z,Priti Patel simplifies UK’s Ukraine family refugee scheme,Change comes as pressure mounts on government to make programme more generous,Neutral,0.9881945848464966,Negative,0.8865336179733276
2022-03-10T04:00:50.989Z,Vaccines and Omicron mean Covid now less deadly than flu in England,Recent rise in hospital admissions shows decision to end restrictions still carries risks,Neutral,0.5466484427452087,Negative,0.9999939203262328
2022-03-10T00:01:50.488Z,"Sunak needs £10bn to avoid public sector pay squeeze, says IFS",Rising inflation is eroding departmental budgets and worsening the cost-of-living crisis,Neutral,0.9961825013160706,Negative,0.9999954700469972
2022-03-09T20:23:14.333Z,Boris Johnson faces further calls to soften refugee policy on Ukrainians,Kyiv’s ambassador to London and Tory MPs urge government to lower barriers for entry for people fleeing the war,Negative,0.7913373708724976,Positive,0.6452226042747498
none,none,none,0,0.0,0,0.0
2022-03-09T19:11:39.405Z,UK anti-fraud minister attacks ‘Dad’s Army’ Covid loan recovery ,Lord Agnew accuses officials of ‘total naivety’ in efforts to stop criminals abusing scheme,Neutral,0.7114758491516113,Neutral,0.9665871858596802
2022-03-09T18:49:41.951Z,UK impounds private jet while it probes possible Russia links ,Authorities use new powers to see if billionaire Eugene Shvidler is tied to ownership,Neutral,0.9891291856765748,Neutral,0.9999547004699708
2022-03-09T18:08:28.054Z,Andy Burnham wins legal challenge over bus reform in Manchester,Ruling paves way for local authorities to take services back into public ownership ,Neutral,0.994012415409088,Neutral,0.9778470993041992
2022-03-09T14:27:29.305Z,"Ukraine has saved Boris Johnson for now, but dangers remain",Hyping the prime minister’s role in this crisis reflects allies’ need to persuade Conservative MPs of his worth,Negative,0.9316455125808716,Negative,0.8313788771629333
none,none,none,0,0.0,0,0.0
2022-03-09T12:45:33.623Z,The Lex Newsletter: UK must expose oligarch owners of country’s priciest properties Premium content,Complexity of ownership structures means the number controlled by Russian billionaires is anyone’s guess,Neutral,0.9999059438705444,Neutral,0.9999487400054932
2022-03-09T10:13:47.850Z,Stagecoach agrees rival £595mn offer from DWS in blow to National Express,Bid sends Scottish bus operator’s shares up nearly 40% as board recommends pulling out from planned merger,Neutral,0.9999496936798096,Positive,0.9953840374946594
none,none,none,0,0.0,0,0.0
2022-03-09T04:00:29.477Z,UK’s sanctions struggle may have broader lessons,"Slow progress in taking action against prominent Russians is prompting a debate about law, resources and decision-making",Neutral,0.725267767906189,Negative,0.99745112657547
2022-03-09T04:00:29.469Z,UK ports demand government blacklist of banned Russian ships ,Operators fear making mistakes as they face task of trying to identify sanctioned vessels,Negative,0.6785111427307129,Negative,0.9999516010284424
2022-03-09T01:22:18.287Z,US and UK ban Russian oil and gas imports in drive to punish Putin,London joins Washington with embargo as economic pressure builds on Moscow over Ukraine invasion,Negative,0.8081363439559937,Neutral,0.9998692274093628
2022-03-09T00:02:29.031Z,MPs criticise ‘meagre’ measures to tackle crown court backlog ,Public accounts committee says years-long delays in England and Wales were unacceptable,Negative,0.9976420998573304,Negative,0.9869402050971984
2022-03-08T22:30:28.905Z,UK targets online scams in latest internet safety drive,Social media and search engines would have to prevent and remove fraudulent ads,Neutral,0.9983565211296082,Negative,0.9993960857391356
none,none,none,0,0.0,0,0.0
2022-03-08T19:42:41.549Z,"NHS on ‘unsustainable financial trajectory’, says Sajid Javid",‘Small-state Tory’ says sectors from education to infrastructure will suffer without reform,Neutral,0.99740332365036,Negative,0.9999688863754272
2022-03-08T18:47:59.751Z,Patel faces call to resign over handling of Ukraine refugee crisis,Disquiet grows among Tory MPs about statements by home secretary,Negative,0.5157597661018372,Neutral,0.9995445609092712
2022-03-08T18:39:46.805Z,The UK’s shameful Ukrainian refugee policy,The Home Office’s stance is defined by complexity and confusion,Neutral,0.9970376491546632,Neutral,0.9998086094856262
2022-03-08T14:43:15.176Z,ECJ rules UK failed to stop undervalued Chinese goods from entering EU,European Commission told to recalculate its €2.7bn claim against London in case that predates Brexit ,Negative,0.9993958473205566,Neutral,0.9850113987922668
